"","X","court_index_number","docket_number","eviction_address","eviction_apartment_number","executed_date","marshal_first_name","marshal_last_name","residential_commercial","borough","eviction_postcode","ejectment","eviction_legal_possession","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta","year"
"115",7197,"801242/18B",106680,"1435 HARROD AVENUE","12A","2019-10-30","Darlene","Barone","Residential","BRONX",10472,"Not an Ejectment","Eviction",40.834605,-73.87487,9,18,62,2092911,2038860002,"West Farms-Bronx River",2019
"116",7256,"14386/15",202207,"155-05 71ST AVENUE","1C","2017-10-30","Richard","Capuano","Residential","QUEENS",11367,"Not an Ejectment","Eviction",40.730236,-73.813837,8,24,122702,4451594,4067920001,"Pomonok-Flushing Heights-Hillcrest",2017
"117",7327,"10923/19",23250,"40-03 12TH STREET","02B","2019-06-26","Edward","Guida","Residential","QUEENS",11101,"Not an Ejectment","Eviction",40.755932,-73.942931,1,26,25,4441789,4004700200,"Queensbridge-Ravenswood-Long Island City",2019
"118",7426,"18042/15",73509,"2971 EIGHTH AVENUE","05E","2018-02-09","Henry","Daley","Residential","MANHATTAN",10039,"Not an Ejectment","Eviction",40.830297,-73.936456,10,9,24302,1084520,1021060003,"Central Harlem North-Polo Grounds",2018
"119",7442,"19093/17",32880,"1646 PARK PLACE","03C","2018-02-26","Bruce","Kemp","Residential","BROOKLYN",11233,"Not an Ejectment","Eviction",40.671925,-73.922894,8,41,359,3036639,3013750036,"Crown Heights North",2018
"120",7485,"17002/16",55705,"560 BLAKE AVENUE","02B","2017-05-12","Justin","Grossman","Residential","BROOKLYN",11207,"Not an Ejectment","Eviction",40.667303,-73.898373,5,42,1134,3336125,3037850015,"East New York (Pennsylvania Ave)",2017
"121",7488,"10580/18",18323,"173 BRABANT STREET","03F","2018-11-02","Edward","Guida","Residential","STATEN ISLAND",10303,"Not an Ejectment","Eviction",40.632124,-74.164687,1,49,31901,5109122,5012450001,"Mariner's Harbor-Arlington-Port Ivory-Graniteville",2018
"122",7696,"14789/19",6370,"1548 EAST N.Y. AVE","09C","2020-02-14","Jeffrey","Rose","Residential","BROOKLYN",11212,"Not an Ejectment","Eviction",NA,NA,NA,NA,NA,NA,NA,"",2020
"123",7809,"11910/16",107237,"230 CLINTON STREET","15F","2018-04-19","Maxine","Chevlowe","Residential","MANHATTAN",10002,"Not an Ejectment","Eviction",40.712581,-73.986874,3,1,201,1083384,1002580001,"Lower East Side",2018
"124",7815,"15422/17",86434,"2950 W 33RD STREET","02B","2019-01-08","Robert","Solimine","Residential","BROOKLYN",11224,"Not an Ejectment","Eviction",40.573775,-73.999366,13,47,342,3321763,3070470014,"Seagate-Coney Island",2019
"125",7848,"12078/16",199888,"319 BEACH 54TH STREET","6D","2017-06-12","Richard","Capuano","Residential","QUEENS",11692,"Not an Ejectment","Eviction",40.593179,-73.784373,14,31,97204,4436419,4158920001,"Hammels-Arverne-Edgemere",2017
"126",8019,"807728/12",87610,"2280 RANDALL AVE","6I","2017-03-30","Darlene","Barone","Residential","BRONX",10473,"Not an Ejectment","Eviction",40.819339,-73.845573,9,18,90,2092636,2035370001,"Soundview-Castle Hill-Clason Point-Harding Park",2017
"127",8064,"10274/17",20655,"81 JERSEY STREET","05F","2019-11-08","Edward","Guida","Residential","STATEN ISLAND",10301,"Not an Ejectment","Eviction",40.645584,-74.087911,1,49,7,5108499,5000510030,"West New Brighton-New Brighton-St. George",2019
"128",8091,"16611/14",30564,"455 EAST 102ND ST","3B","2017-05-04","Bruce","Kemp","Residential","MANHATTAN",10029,"Not an Ejectment","Eviction",40.786238,-73.939958,11,8,162,1083942,1016960001,"East Harlem South",2017
"129",8173,"14003/14",202081,"35-06 21ST STREET","04H","2018-07-02","Richard","Capuano","Residential","QUEENS",11106,"Not an Ejectment","Eviction",40.761258,-73.935493,1,26,43,4430691,4003320002,"Queensbridge-Ravenswood-Long Island City",2018
"130",8188,"17790/19",363698,"152 AVENUE D","01A","2023-05-16","Thomas","Bia","Residential","MANHATTAN",10009,"Not an Ejectment","Eviction",40.725076,-73.975009,3,2,24,1077543,1003670001,"Lower East Side",2023
"131",8231,"18529/19",63544,"429 DUMONT AVENUE","10C","2020-01-21","Howard","Schain","Residential","BROOKLYN",11212,"Not an Ejectment","Eviction",40.664999,-73.903311,16,41,910,3328046,3037770001,"Brownsville",2020
"132",8287,"11186/18",25265,"240 BROADWAY","06F","2019-11-22","Edward","Guida","Residential","STATEN ISLAND",10310,"Not an Ejectment","Eviction",40.636266,-74.117509,1,49,13301,5095818,5001960001,"West New Brighton-New Brighton-St. George",2019
"133",8371,"300002/23",42988,"458 COLUMBIA STREET","05B","2024-12-05","Edward","Guida","Residential","BROOKLYN",11231,"Not an Ejectment","Eviction",40.675939,-74.007095,6,38,85,3326976,3005330001,"Carroll Gardens-Columbia Street-Red Hook",2024
"134",8478,"301904/23",6795,"254 RALPH AVE","04C","2024-02-15","Jeffrey","Rose","Residential","BROOKLYN",11233,"Not an Ejectment","Eviction",40.680892,-73.922372,3,41,381,3325169,3016880001,"Crown Heights North",2024
"135",8503,"13937/16",9501,"34-20 137TH STREET","06F","2017-06-20","Edward","Guida","Residential","QUEENS",11354,"Not an Ejectment","Eviction",40.766198,-73.830122,7,20,88901,4443410,4049510008,"Flushing",2017
"136",8565,"16112/17",60420,"2075 ROCKAWAY PARKWA","06I","2018-05-11","Howard","Schain","Residential","BROOKLYN",11236,"Not an Ejectment","Eviction",NA,NA,NA,NA,NA,NA,NA,"",2018
"137",8590,"10071/15",31204,"50-34 BROADWAY","2E","2017-02-08","Bruce","Kemp","Residential","QUEENS",11377,"Not an Ejectment","Eviction",40.754777,-73.910093,1,26,163,4430991,4007360002,"Astoria",2017
"138",8606,"20826/18",27754,"1008 ST. MARKS AVE","05B","2020-02-07","Gary","Rose","Residential","BROOKLYN",11213,"Not an Ejectment","Eviction",40.67458,-73.938469,8,36,343,3324616,3013520080,"Crown Heights North",2020
"139",8629,"14028/16",4609,"265 LIVONIA AVENUE","012B","2017-04-19","Jeffrey","Rose","Residential","BROOKLYN",11212,"Not an Ejectment","Eviction",40.66267,-73.908202,16,41,912,3326546,3035760001,"Brownsville",2017
"140",8754,"13432/15",4502,"1831 FULTON STREET","02A","2017-01-19","Jeffrey","Rose","Residential","BROOKLYN",11233,"Not an Ejectment","Eviction",40.679043,-73.92466,3,41,381,3333515,3016880001,"Crown Heights North",2017
"141",8780,"20409/15",4577,"30 AVENUE V","016C","2017-04-05","Jeffrey","Rose","Residential","BROOKLYN",11223,"Not an Ejectment","Eviction",40.593674,-73.983491,13,47,382,3322143,3071370001,"Gravesend",2017
"142",8846,"14531/16",57262,"398 SHEFFIELD AVENUE","5B","2017-09-22","Justin","Grossman","Residential","BROOKLYN",11207,"Not an Ejectment","Eviction",40.667281,-73.895709,5,42,1156,3328050,3037870001,"East New York (Pennsylvania Ave)",2017
"143",8850,"20272/17",5440,"30 AVENUE V","05F","2018-07-06","Jeffrey","Rose","Residential","BROOKLYN",11223,"Not an Ejectment","Eviction",40.593674,-73.983491,13,47,382,3322143,3071370001,"Gravesend",2018
"144",8855,"807209/15",86003,"2445 WILLIAMSBRIDGE ROAD","4D","2017-05-26","Darlene","Barone","Residential","BRONX",10469,"Not an Ejectment","Eviction",40.862161,-73.857707,11,13,324,2093418,2044440001,"Bronxdale",2017
"145",9040,"18459/16",32522,"430 EAST 105TH ST","02B","2018-03-05","Bruce","Kemp","Residential","MANHATTAN",10029,"Not an Ejectment","Eviction",40.788458,-73.939411,11,8,162,1083947,1016960001,"East Harlem South",2018
"146",9070,"804475/2016",17063,"1145 - UNIVERSITY AVENUE","12I","2017-07-27","Charles","Marchisotto","Residential","BRONX",10452,"Not an Ejectment","Eviction",NA,NA,NA,NA,NA,NA,NA,"",2017
"147",9080,"324768/23",6841,"360 DUMONT AVENUE","08G","2024-05-31","Jeffrey","Rose","Residential","BROOKLYN",11212,"Not an Ejectment","Eviction",40.664567,-73.906152,16,41,912,3326545,3035760001,"Brownsville",2024
"148",9178,"24438/18",86597,"401 MORGAN AVENUE","07A","2020-03-03","Robert","Solimine","Residential","BROOKLYN",11211,"Not an Ejectment","Eviction",40.717914,-73.936877,1,34,449,3332784,3028670001,"East Williamsburg",2020
"149",9185,"14212/18",33500,"1780 FIRST AVENUE","24B","2019-05-14","Bruce","Kemp","Residential","MANHATTAN",10128,"Not an Ejectment","Eviction",40.780878,-73.946441,8,5,152,1076333,1015730020,"Yorkville",2019
"150",9376,"12816/19",116545,"890 EAST 6TH STREET","13H","2019-09-04","Maxine","Chevlowe","Residential","MANHATTAN",10009,"Not an Ejectment","Eviction",40.722144,-73.976081,3,2,20,1078051,1003560001,"Lower East Side",2019
"151",9406,"10873/17",23342,"145 CASSIDY PLACE","03I","2019-10-23","Edward","Guida","Residential","STATEN ISLAND",10301,"Not an Ejectment","Eviction",40.641818,-74.09756,1,49,81,5001763,5000710025,"West New Brighton-New Brighton-St. George",2019
"152",9658,"19395/15",109542,"100 PITT STREET","3A","2018-07-17","Maxine","Chevlowe","Residential","MANHATTAN",10002,"Not an Ejectment","Eviction",40.71942,-73.981937,3,2,2201,1082686,1003380001,"Lower East Side",2018
"153",9712,"301507/23",33271,"476 RICHMOND TERRACE","02C","2024-02-29","Edward","Guida","Residential","STATEN ISLAND",10301,"Not an Ejectment","Eviction",40.647074,-74.088234,1,49,7,5108497,5000510030,"West New Brighton-New Brighton-St. George",2024
"154",10008,"211618/15",69061,"65 EAST 112TH STREET","02E","2017-06-15","Henry","Daley","Residential","MANHATTAN",10029,"Not an Ejectment","Eviction",40.796994,-73.945611,11,8,184,1080641,1016200023,"East Harlem North",2017
"155",10013,"19509/16",345896,"38 WEST 90TH STREET","BA","2018-10-15","Thomas","Bia","Residential","MANHATTAN",10024,"Not an Ejectment","Eviction",40.788549,-73.969113,7,6,173,1085070,1012030013,"Upper West Side",2018
"156",10083,"10438/19",158443,"2058 UNION STREET","04C","2019-11-15","Ronald","Pazant","Residential","BROOKLYN",11212,"Not an Ejectment","Eviction",40.66613,-73.921538,16,41,900,3080818,3035090059,"Brownsville",2019
"157",10126,"14608/17",32532,"296 DELANCEY STREET","10E","2017-11-08","Bruce","Kemp","Residential","MANHATTAN",10002,"Not an Ejectment","Eviction",40.715802,-73.979478,3,2,1002,1078037,1003230001,"Lower East Side",2017
"158",10223,"804452/15",303522,"291 EAST 143RD STREET","03A","2017-05-15","John","Villanueva","Residential","BRONX",10451,"Not an Ejectment","Eviction",40.814707,-73.923971,1,8,51,2091117,2023240001,"Mott Haven-Port Morris",2017
"159",10245,"308259/22",361588,"767 ADEE AVENUE","1ST FLOOR","2023-07-12","Thomas","Bia","Residential","BRONX",10467,"Not an Ejectment","Eviction",40.869671,-73.864597,12,15,338,2055596,2045700002,"Bronxdale",2023
"160",10301,"16230/17",71466,"340 WILLIAMS AVENUE","5I","2018-01-24","Justin","Grossman","Residential","BROOKLYN",11207,"Not an Ejectment","Eviction",40.667671,-73.898657,5,42,1134,3084282,3037670036,"East New York (Pennsylvania Ave)",2018
"161",10366,"13655/17",5388,"2946 W 23RD ST","15J","2018-10-12","Frank","Siracusa","Residential","BROOKLYN",11224,"Not an Ejectment","Eviction",40.5751,-73.989906,13,47,326,3321839,3070560014,"Seagate-Coney Island",2018
"162",10367,"808171/16",93096,"423 ST ANN'S AVENUE","01A","2017-01-05","Darlene","Barone","Residential","BRONX",10454,"Not an Ejectment","Eviction",40.811265,-73.914706,1,8,43,2090997,2022710020,"Mott Haven-Port Morris",2017
"163",10368,"12595/16",31710,"500 WEST 177 STREET","1L","2017-08-14","Bruce","Kemp","Residential","MANHATTAN",10033,"Not an Ejectment","Eviction",40.845558,-73.932835,12,10,261,1063193,1021320047,"Washington Heights South",2017
"164",10382,"10389*/17",32511,"1-05 ASTORIA BLVD","05F","2018-06-04","Bruce","Kemp","Residential","QUEENS",11102,"Not an Ejectment","Eviction",40.773895,-73.936539,1,22,87,4430785,4004900101,"Old Astoria",2018
"165",10402,"21627/17",5961,"130 THIRD AVENUE","4F","2018-07-18","Frank","Siracusa","Residential","BROOKLYN",11217,"Not an Ejectment","Eviction",40.682116,-73.982892,6,33,127,3336054,3003940001,"DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill",2018
"166",10462,"10941/18",17238,"133-20 ROOSEVELT AVENUE","10D","2018-11-14","Edward","Guida","Residential","QUEENS",11354,"Not an Ejectment","Eviction",40.758403,-73.833514,7,20,871,4443446,4050370008,"Flushing",2018
"167",10501,"326928/22",6837,"2628 LINDEN BLVD","06D","2024-08-21","Jeffrey","Rose","Residential","BROOKLYN",11208,"Not an Ejectment","Eviction",40.668754,-73.86768,5,42,1214,3324208,3044860001,"East New York",2024
"168",10564,"18239/18",351954,"50 AMSTERDAM AVENUE","7E","2020-02-10","Thomas","Bia","Residential","MANHATTAN",10023,"Not an Ejectment","Eviction",40.771982,-73.986483,7,6,151,1081771,1011540101,"Lincoln Square",2020
"169",10567,"15521/17",110959,"709 FDR DR","11B","2018-05-14","Maxine","Chevlowe","Residential","MANHATTAN",10009,"Not an Ejectment","Eviction",40.720591,-73.974909,3,2,20,1078054,1003560001,"Lower East Side",2018
"170",10581,"10274/19",23878,"778 HENDERSON AVE.","02E","2019-12-06","Edward","Guida","Residential","STATEN ISLAND",10310,"Not an Ejectment","Eviction",40.63688,-74.118046,1,49,13301,5095816,5001960001,"West New Brighton-New Brighton-St. George",2019
"171",10657,"16046/17",113290,"10 AVENUE D","9E","2018-07-09","Maxine","Chevlowe","Residential","MANHATTAN",10009,"Not an Ejectment","Eviction",40.720364,-73.978438,3,2,20,1078045,1003560001,"Lower East Side",2018
"172",10669,"210245/18",113850,"2370 SECOND AVE","15D","2018-08-30","Maxine","Chevlowe","Residential","MANHATTAN",10035,"Not an Ejectment","Eviction",40.800359,-73.935217,11,8,194,1081276,1017970001,"East Harlem North",2018
"173",10704,"10879/16",324599,"201 WEST 93RD STREET","19C","2017-12-11","Thomas","Bia","Residential","MANHATTAN",10025,"Not an Ejectment","Eviction",40.792156,-73.971813,7,6,179,1033648,1012410025,"Upper West Side",2017
"174",10712,"10232/17",85297,"138 CUMBERLAND WALK","06E","2017-08-29","Robert","Solimine","Residential","BROOKLYN",11205,"Not an Ejectment","Eviction",40.69401,-73.973852,2,35,18501,3335253,3020410001,"Fort Greene",2017
"175",10774,"804186/16",93275,"710 TINTON AVENUE","08C","2017-03-02","Darlene","Barone","Residential","BRONX",10455,"Not an Ejectment","Eviction",40.816985,-73.90507,1,17,79,2091988,2026650001,"Melrose South-Mott Haven North",2017
"176",10829,"807745/18",348126,"731 EAST 161ST STREET","7E","2019-08-07","Thomas","Bia","Residential","BRONX",10456,"Not an Ejectment","Eviction",40.821473,-73.905284,3,16,133,2091956,2026380090,"Morrisania-Melrose",2019
"177",10897,"801386/17",95709,"1420 WASHINGTON AVE","16C","2018-05-18","Darlene","Barone","Residential","BRONX",10456,"Not an Ejectment","Eviction",40.835657,-73.90444,3,16,14702,2092109,2029110001,"Claremont-Bathgate",2018
"178",10939,"800633/17",95365,"1686 RANDALL AVENUE","07G","2019-06-14","Darlene","Barone","Residential","BRONX",10473,"Not an Ejectment","Eviction",40.816567,-73.867415,9,18,20,2092604,2035150001,"Soundview-Castle Hill-Clason Point-Harding Park",2019
"179",10990,"15649/16",31718,"46 MADISON STREET","05E","2017-08-03","Bruce","Kemp","Residential","MANHATTAN",10038,"Not an Ejectment","Eviction",40.711895,-73.998427,3,1,25,1077420,1001110100,"Chinatown",2017
"180",11015,"20915/15",32814,"919 MYRTLE AVENUE","01N","2018-09-10","Bruce","Kemp","Residential","BROOKLYN",11206,"Not an Ejectment","Eviction",40.695866,-73.945027,3,36,25902,3324250,3017400001,"Bedford",2018
"181",11056,"11023/17",21866,"1605 DEAN STREET","05C","2019-03-08","Gary","Rose","Residential","BROOKLYN",11213,"Not an Ejectment","Eviction",40.676055,-73.934642,8,36,309,3324581,3013410001,"Crown Heights North",2019
"182",11136,"13351/16",4739,"333 PATCHEN AVENUE","01B","2017-01-19","Jeffrey","Rose","Residential","BROOKLYN",11233,"Not an Ejectment","Eviction",40.679716,-73.925394,3,41,381,3333516,3016880001,"Crown Heights North",2017
"183",11142,"19579/18",350559,"50 EAST 102ND STREET","13D","2019-03-28","Thomas","Bia","Residential","MANHATTAN",10029,"Not an Ejectment","Eviction",40.791024,-73.951337,11,8,168,1079193,1016050024,"East Harlem South",2019
"184",11183,"317268/22",1085,"2-04 ASTORIA BLVD.","02A","2023-09-19","Charles","Kemp","Residential","QUEENS",11102,"Not an Ejectment","Eviction",40.773673,-73.936095,1,22,87,4430792,4004900101,"Old Astoria",2023
"185",11347,"21605/18",156684,"955 RUTLAND ROAD","02J","2019-10-11","Ronald","Pazant","Residential","BROOKLYN",11212,"Not an Ejectment","Eviction",40.661748,-73.927833,17,41,882,3099358,3045940064,"Rugby-Remsen Village",2019
"186",11540,"305147/24",1479,"405 EAST 92ND STREET","21C","2024-10-07","Charles","Kemp","Residential","MANHATTAN",10128,"Not an Ejectment","Eviction",40.780625,-73.946405,8,5,152,1085246,1015730020,"Yorkville",2024
"187",11663,"335299/23",1401,"205 ALEXANDER AVE","17G","2024-11-25","Charles","Kemp","Residential","BRONX",10454,"Not an Ejectment","Eviction",40.808909,-73.925994,1,8,23,2091140,2023110001,"Mott Haven-Port Morris",2024
"188",11735,"210942/15",102808,"70 PALADINO AVE","06G","2017-01-31","Maxine","Chevlowe","Residential","MANHATTAN",10035,"Not an Ejectment","Eviction",40.798421,-73.929726,11,8,192,1081288,1018080001,"East Harlem North",2017
"189",11897,"B11878/19",159324,"142 MAUJER STREET","03B","2019-07-31","Ronald","Pazant","Residential","BROOKLYN",11206,"Not an Ejectment","Eviction",40.710825,-73.944484,1,34,505,3327884,3030250046,"East Williamsburg",2019
"190",11923,"321162/23",64426,"671 EAST 105 STREET","04D","2024-03-15","Howard","Schain","Residential","BROOKLYN",11236,"Not an Ejectment","Eviction",40.649425,-73.896771,18,42,982,3321414,3081740001,"Canarsie",2024
"191",12055,"800291/17",96382,"1665 RANDALL AVENUE","4A","2017-07-28","Darlene","Barone","Residential","BRONX",10473,"Not an Ejectment","Eviction",40.816529,-73.867812,9,18,20,2092652,2035510001,"Soundview-Castle Hill-Clason Point-Harding Park",2017
"192",12093,"20992/17",32993,"1474 PARK PLACE","04A","2018-09-17","Bruce","Kemp","Residential","BROOKLYN",11213,"Not an Ejectment","Eviction",40.672239,-73.928669,8,36,347,3036564,3013730037,"Crown Heights North",2018
"193",12226,"10913/18",61181,"157 BELMONT AVENUE","17A","2018-11-02","Howard","Schain","Residential","BROOKLYN",11212,"Not an Ejectment","Eviction",40.669328,-73.90435,16,41,908,3327013,3037270001,"Brownsville",2018
"194",12266,"13504/17",85627,"2673 WEST 33RD ST","04C","2018-07-02","Robert","Solimine","Residential","BROOKLYN",11224,"Not an Ejectment","Eviction",40.580541,-74.000605,13,47,330,3331086,3069640002,"Seagate-Coney Island",2018
"195",12288,"12420/17",32304,"737 EAST 5TH STREET","03B","2018-03-26","Bruce","Kemp","Residential","MANHATTAN",10009,"Not an Ejectment","Eviction",40.722559,-73.97892,3,2,2601,1075621,1003750045,"Lower East Side",2018
"196",12304,"301046/23",34268,"173 BRABANT ST.","04C","2024-05-15","Edward","Guida","Residential","STATEN ISLAND",10303,"Not an Ejectment","Eviction",40.632124,-74.164687,1,49,31901,5109122,5012450001,"Mariner's Harbor-Arlington-Port Ivory-Graniteville",2024
"197",12306,"18888/14",54686,"3250 BROADWAY","17J","2017-04-20","Henry","Daley","Residential","MANHATTAN",10027,"Not an Ejectment","Eviction",40.81709,-73.957261,9,7,219,1084124,1019840001,"Manhattanville",2017
"198",12343,"804784/17",336494,"905 EAGLE AVENUE","4M","2018-01-23","Thomas","Bia","Residential","BRONX",10456,"Not an Ejectment","Eviction",40.822746,-73.908198,3,17,141,2004383,2026200036,"Morrisania-Melrose",2018
"199",12380,"5915/19",352901,"4116 CARPENTER AVENUE","3E","2019-05-14","Thomas","Bia","Residential","BRONX",10466,"Not an Ejectment","Eviction",40.892012,-73.861521,12,12,420,2063204,2048320070,"Williamsbridge-Olinville",2019
"200",12497,"16238/17",347294,"75 LASALLE STREET","6H","2018-09-13","Thomas","Bia","Residential","MANHATTAN",10027,"Not an Ejectment","Eviction",40.813235,-73.958325,9,7,211,1084119,1019800001,"Morningside Heights",2018
"201",12543,"14245/17B",68033,"570 BLAKE AVENUE","05D","2018-02-05","Justin","Grossman","Residential","BROOKLYN",11207,"Not an Ejectment","Eviction",40.667344,-73.898099,5,42,1134,3336125,3037850015,"East New York (Pennsylvania Ave)",2018
